candidate_key,service_id,query,intent,cluster_id,representative_query_ids,current_url,target_url,url_action,assignment_method,validation_status,review_status,reviewer,rationale
S7|освещение садового участка|commercial_research,S7,освещение садового участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение строительного участка|commercial_research,S7,освещение строительного участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение территории участка|commercial_research,S7,освещение территории участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение тротуара на участке|commercial_research,S7,освещение тротуара на участке,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка|commercial_research,S7,освещение участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,direct_serp_representative,serp_direct_reviewed,reviewed,codex_task6,direct SERP representative retained within its approved service owner; existing URL retained and no new URL approved
S7|освещение участка архитектурное|commercial_research,S7,освещение участка архитектурное,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка дома|commercial_research,S7,освещение участка дома,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка дороги|commercial_research,S7,освещение участка дороги,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка загородного дома|commercial_research,S7,освещение участка загородного дома,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка загородного дома своими руками|informational,S7,освещение участка загородного дома своими руками,informational,HOLD-EC53FCBA2C1F,,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,,article_candidate,current_owner_hold,article_backlog_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; informational intent is separated from the commercial service page and remains an unpublished article backlog candidate
S7|освещение участка загородного дома фото|commercial_research,S7,освещение участка загородного дома фото,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка на даче|commercial_research,S7,освещение участка на даче,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка на опоре|commercial_research,S7,освещение участка на опоре,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка на солнечных батареях|commercial_research,S7,освещение участка на солнечных батареях,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка переславль залесский|commercial_research,S7,освещение участка переславль залесский,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка по забору|commercial_research,S7,освещение участка по забору,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка прожекторами|commercial_research,S7,освещение участка прожекторами,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка рыбинск|commercial_research,S7,освещение участка рыбинск,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка с помощью солнечных панелей|commercial_research,S7,освещение участка с помощью солнечных панелей,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка тутаев|commercial_research,S7,освещение участка тутаев,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка углич|commercial_research,S7,освещение участка углич,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка фото|commercial_research,S7,освещение участка фото,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение участка частного дома|commercial_research,S7,освещение участка частного дома,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|освещение частного участка|commercial_research,S7,освещение частного участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|план освещения участка|commercial_research,S7,план освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка дорожек|commercial_research,S7,подсветка дорожек,commercial_research,SERP-942863B727BD,Q000111,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,direct_serp_representative,serp_direct_reviewed,reviewed,codex_task6,direct SERP representative retained within its approved service owner; existing URL retained and no new URL approved
S7|подсветка дорожек на даче|commercial_research,S7,подсветка дорожек на даче,commercial_research,SERP-942863B727BD,Q000111,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка дорожек на участке|commercial_research,S7,подсветка дорожек на участке,commercial_research,SERP-942863B727BD,Q000111,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка дорожек на участке своими руками|informational,S7,подсветка дорожек на участке своими руками,informational,HOLD-CA29C3BD9F29,,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,,article_candidate,current_owner_hold,article_backlog_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; informational intent is separated from the commercial service page and remains an unpublished article backlog candidate
S7|подсветка дорожек переславль залесский|commercial_research,S7,подсветка дорожек переславль залесский,commercial_research,SERP-942863B727BD,Q000111,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка дорожек рыбинск|commercial_research,S7,подсветка дорожек рыбинск,commercial_research,SERP-942863B727BD,Q000111,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка дорожек своими руками|informational,S7,подсветка дорожек своими руками,informational,HOLD-CA29C3BD9F29,,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,,article_candidate,current_owner_hold,article_backlog_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; informational intent is separated from the commercial service page and remains an unpublished article backlog candidate
S7|подсветка дорожек тутаев|commercial_research,S7,подсветка дорожек тутаев,commercial_research,SERP-942863B727BD,Q000111,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка дорожек углич|commercial_research,S7,подсветка дорожек углич,commercial_research,SERP-942863B727BD,Q000111,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка участка|commercial_research,S7,подсветка участка,commercial_research,SERP-4FFE505A1BD1,Q000112,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,direct_serp_representative,serp_direct_reviewed,reviewed,codex_task6,direct SERP representative retained within its approved service owner; existing URL retained and no new URL approved
S7|подсветка участка переславль залесский|commercial_research,S7,подсветка участка переславль залесский,commercial_research,SERP-4FFE505A1BD1,Q000112,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка участка рыбинск|commercial_research,S7,подсветка участка рыбинск,commercial_research,SERP-4FFE505A1BD1,Q000112,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка участка своими руками|informational,S7,подсветка участка своими руками,informational,HOLD-5A855707AEC1,,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,,article_candidate,current_owner_hold,article_backlog_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; informational intent is separated from the commercial service page and remains an unpublished article backlog candidate
S7|подсветка участка тутаев|commercial_research,S7,подсветка участка тутаев,commercial_research,SERP-4FFE505A1BD1,Q000112,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|подсветка участка углич|commercial_research,S7,подсветка участка углич,commercial_research,SERP-4FFE505A1BD1,Q000112,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|правила освещения участка|commercial_research,S7,правила освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|правильное освещение участка|commercial_research,S7,правильное освещение участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|провести освещение на участке|commercial_research,S7,провести освещение на участке,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|проект освещения участка|commercial_research,S7,проект освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|прожектор на дачу для освещения участка|commercial_research,S7,прожектор на дачу для освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|работы по освещению участка|commercial_research,S7,работы по освещению участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|расчет освещения участка|commercial_research,S7,расчет освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|ремонт освещения на участке|commercial_research,S7,ремонт освещения на участке,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|реферат на тему автоматическое включение освещения участка|commercial_research,S7,реферат на тему автоматическое включение освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|светильник для освещения участка|commercial_research,S7,светильник для освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|светильник для освещения частного участка|commercial_research,S7,светильник для освещения частного участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|светильник подсветка дорожек|commercial_research,S7,светильник подсветка дорожек,commercial_research,SERP-942863B727BD,Q000111,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|светильники для ландшафтного освещения участка купить|product_only,S7,светильники для ландшафтного освещения участка купить,product_only,HOLD-BE6960839AF7,,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,,exclude,current_owner_hold,product_only_excluded,reviewed,codex_task6,current service boundary retained; no unsupported child page or lexical merge created; purchase-only intent has no confirmed works offer and is excluded from the service URL map
S7|световое освещение участка|commercial_research,S7,световое освещение участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|светодиодное освещение для садового участка|commercial_research,S7,светодиодное освещение для садового участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|светодиодное освещение участка|commercial_research,S7,светодиодное освещение участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|система освещения участка|commercial_research,S7,система освещения участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|сколько освещение участка|commercial_research,S7,сколько освещение участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|современное освещение участка|commercial_research,S7,современное освещение участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|столб на участок для установки щита освещения|commercial_research,S7,столб на участок для установки щита освещения,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|столб освещения на дачном участке|commercial_research,S7,столб освещения на дачном участке,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|столбы освещения на участке|commercial_research,S7,столбы освещения на участке,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|схема освещения участка|informational,S7,схема освещения участка,informational,HOLD-EC53FCBA2C1F,,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,,article_candidate,current_owner_hold,article_backlog_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; informational intent is separated from the commercial service page and remains an unpublished article backlog candidate
S7|уличное освещение на садовом участке|commercial_research,S7,уличное освещение на садовом участке,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|уличное освещение на участке|commercial_research,S7,уличное освещение на участке,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|уличное освещение рыбинский район|commercial_research,S7,уличное освещение рыбинский район,commercial_research,SERP-10BA4FC77863,Q000113|Q000114,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,direct_serp_representative,serp_direct_reviewed,reviewed,codex_task6,direct SERP representative retained within its approved service owner; existing URL retained and no new URL approved
S7|уличное освещение частного дома переславль залесский|commercial_research,S7,уличное освещение частного дома переславль залесский,commercial_research,HOLD-F28F0E53D909,Q000113|Q000114,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S7|уличное освещение частного дома рыбинск|commercial_research,S7,уличное освещение частного дома рыбинск,commercial_research,SERP-2716C16CFFC8,Q000113|Q000114,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,direct_serp_representative,serp_direct_reviewed,reviewed,codex_task6,direct SERP representative retained within its approved service owner; existing URL retained and no new URL approved
S7|уличное освещение частного дома тутаев|commercial_research,S7,уличное освещение частного дома тутаев,commercial_research,HOLD-F28F0E53D909,Q000113|Q000114,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S7|уличное освещение частного дома углич|commercial_research,S7,уличное освещение частного дома углич,commercial_research,HOLD-F28F0E53D909,Q000113|Q000114,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S7|уличный освещение дачного участка|commercial_research,S7,уличный освещение дачного участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|умное реле для уличного освещения нескольких участков|commercial_research,S7,умное реле для уличного освещения нескольких участков,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|управление освещением участка|commercial_research,S7,управление освещением участка,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S7|установка освещения на участке|commercial_research,S7,установка освещения на участке,commercial_research,SERP-4FFE505A1BD1,Q000110,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
