cluster_id,service_id,cluster_name,head_query,query_ids,candidate_count,intent,geo_scope,broad_frequency,phrase_frequency,exact_frequency,seasonality,webmaster_impressions,webmaster_clicks,serp_cohesion,target_url,url_action,priority,confidence,rationale,method,evidence,validation_status,review_status,reviewer,review_rationale
HOLD-FD41CABAE854,S1,ландшафтный дизайн участка своими руками — informational,ландшафтный дизайн участка своими руками,K001580|K001581|K001603|K001604|K001629|K001630|K001631|K001632|K002213|K002214|K002241|K002242|K002243|K002244|K002289|K002294|K002364|K002365|K002366|K002367|K002391|K002392|K006844|K006845|K006889|K007595,16,informational,Yaroslavl_and_oblast,228,0,0,service_head_24m_dynamics_available,0,0,not_represented,https://exp76.ru/dizajn-proekt-uchastka-svoimi-rukami/,merge,backlog,medium,"Informational intent stays separate from commercial pages, but no successful stored representative-query SERP exists; article is backlog pending evidence and media mapping.",manual_architecture_review,missing_representative_serp:HOLD-FD41CABAE854,architecture_reviewed,reviewed,codex-2026-08-28,"Informational intent stays separate from commercial pages, but no successful stored representative-query SERP exists; article is backlog pending evidence and media mapping."
HOLD-FF3B04A53D72,S5,схема планировки участка — informational,схема планировки участка,K000357|K000358|K001513|K001519|K001534|K001535|K001559|K001567|K001583|K001612|K001613|K001614|K001615|K001616|K001617|K001624|K001625|K002837|K002838|K002839|K003575|K003595|K003596|K003607|K003608|K003621|K003622|K003623|K003624|K003625|K003626|K003627|K003628|K003629|K003630|K003631|K003828|K003898|K003899|K003900|K003904|K003906|K004080|K004102|K004103|K004113|K004134|K004180|K004243|K004259|K004285|K004306|K004341|K004342|K004458|K004459|K004679|K004680|K004681|K004710|K004711|K004716|K005549|K006839|K006852|K006853|K006854|K006855|K006856|K006857|K006858|K006859|K006860|K006861|K006862|K006863|K006888|K007544|K007545|K007604|K007605|K007606,59,informational,Yaroslavl_and_oblast,4648,0,0,service_head_24m_dynamics_available,0,0,not_represented,https://exp76.ru/shema-planirovki-uchastka/,article,backlog,medium,"Informational intent stays separate from commercial pages, but no successful stored representative-query SERP exists; article is backlog pending evidence and media mapping.",manual_architecture_review,missing_representative_serp:HOLD-FF3B04A53D72,architecture_reviewed,reviewed,codex-2026-08-28,"Informational intent stays separate from commercial pages, but no successful stored representative-query SERP exists; article is backlog pending evidence and media mapping."
SERP-01050EAE1F1F,S5,планировка участка цена — transactional,планировка участка цена,K004745|K004746,1,transactional,Yaroslavl_and_oblast,361,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/planirovka-territorii/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000097,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-02C1679FE41B,S3,озеленение участка под ключ и благоустройство ярославль — transactional,озеленение участка под ключ и благоустройство ярославль,K003224,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,0,single_representative,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000062,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-040A03E7E8F3,S8,заезд на участок — commercial_research,заезд на участок,K000134|K000135|K000157|K000161|K000162|K000179|K000289|K000375|K000404|K000405|K000406|K000437|K000438|K000441|K000442|K000443|K000444|K000445|K000446|K000447|K000448|K000449|K000450|K000451|K000452|K000453|K000454|K000455|K000458|K000461|K000462|K000463|K000464|K000465|K000466|K000467|K000468|K000471|K000472|K000473|K000475|K000476|K000477|K000478|K000484|K000491|K000493|K000494|K000540|K000783|K000784|K000811|K000843|K000844|K000922|K000923|K001270|K001271|K001703|K001704|K001770|K001771|K001919|K002574|K002575|K002759|K003173|K003201|K003425|K003506|K003507|K004828|K004844|K004845|K004978|K005614|K005751|K005752|K006006|K006402|K006403|K006636|K006637|K006979|K006980|K006995|K006996|K006997|K006998|K007018|K007019|K007027|K007058|K007155|K007657|K007660|K007734|K007735|K007737|K007738|K007743|K007744|K007755|K007817,70,commercial_research,Yaroslavl_and_oblast,1222,0,0,service_head_24m_dynamics_available,5,0,complete_link_pairs=1;min=5;max=5;mean=5.00,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000121,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-06251F551165,S1,проект благоустройства участка — commercial_research,проект благоустройства участка,K005743|K005744|K005745,1,commercial_research,Yaroslavl_and_oblast,1,0,0,service_head_24m_dynamics_available,1,0,single_representative,https://exp76.ru/services/landshaftnoe-proektirovanie/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000028,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-0767F40D1ED4,S2,укладка рулонного газона рыбинск — commercial_research,укладка рулонного газона рыбинск,K007119|K007122|K007123|K007124,4,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/rulonnyj-gazon-pod-kljuch/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000056|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/gazon-posevnojj-i-gazon-rulonnyjj.json#services.items[Рулонный газон],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-09010110F02E,S3,посадка крупномеров — commercial_research,посадка крупномеров,K005323|K005324|K005325|K005326|K005327|K005328|K005388,6,commercial_research,Yaroslavl_and_oblast,6,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/posadka-krupnomerov/,child,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact business offer is not confirmed by current source material, and Task 3 case/photo mapping is incomplete; publication is blocked on those facts.",manual_architecture_review,Q000064,architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact business offer is not confirmed by current source material, and Task 3 case/photo mapping is incomplete; publication is blocked on those facts."
SERP-0A583602ED79,S2,производитель рулонного газона в ярославской области — product_only,производитель рулонного газона в ярославской области,K005944,1,product_only,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,1,single_representative,,exclude,backlog,high,Product-only demand has no installation-service destination and remains excluded.,manual_architecture_review,Q000051,architecture_reviewed,reviewed,codex-2026-08-28,Product-only demand has no installation-service destination and remains excluded.
SERP-0D0F2C22B0AB,S4,заказать обрезку деревьев — transactional,заказать обрезку деревьев,K001361|K001362,1,transactional,Yaroslavl_and_oblast,2,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/obrezka-derevev-i-kustarnikov/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000069|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/ukhod-za-sadom.json#seo.description+services.items[Обрезка],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-0DD3D2B067B4,S5,сделать планировку земли частного дома рыбинск — commercial_research,сделать планировку земли частного дома рыбинск,K000360|K000363|K000368|K000369|K006432,5,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,0,single_representative,https://exp76.ru/services/planirovka-territorii/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,missing_representative_serp:SERP-0DD3D2B067B4,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-0FA0C101C6DD,S1,прейскурант цен на благоустройство придомовой территории в ярославской области — commercial_research,прейскурант цен на благоустройство придомовой территории в ярославской области,K005632,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,1,single_representative,https://exp76.ru/services/,merge,ready,medium,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.,manual_architecture_review,Q000027,architecture_reviewed,reviewed,codex-2026-08-28,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.
SERP-10BA4FC77863,S7,уличное освещение рыбинский район — commercial_research,уличное освещение рыбинский район,K007169,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,0,single_representative,,exclude,backlog,medium,"Stored SERP is dominated by municipal complaints, rules and repairs rather than private-site installation.",manual_architecture_review,Q000113,architecture_reviewed,reviewed,codex-2026-08-28,"Stored SERP is dominated by municipal complaints, rules and repairs rather than private-site installation."
SERP-125679FE4BFA,S1,проекты придомовых территорий рыбинск — commercial_research,проекты придомовых территорий рыбинск,K005941,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,1,single_representative,https://exp76.ru/services/landshaftnoe-proektirovanie/,merge,ready,high,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000029,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-13FD00FC92C7,S5,выравнивание участка — commercial_research,выравнивание участка,K000209|K000549|K000550|K000551|K000552|K000553|K000555|K000556|K000557|K000558|K000563|K000564|K000568|K000570|K000571|K000572|K000573|K000574|K000575|K000576|K000577|K000578|K000579|K000580|K000581|K000582|K000583|K000584|K000585|K000586|K000589|K000590|K000591|K000592|K000593|K000605|K000606|K000607|K000608|K000611|K000612|K000613|K000618|K000619|K000620|K000621|K000629|K000630|K000631|K000632|K000633|K000634|K000635|K000642|K000643|K000644|K000645|K000646|K000667|K000669|K000670|K000880|K000881|K001155|K001156|K001407|K001408|K001418|K001419|K001694|K001695|K001698|K001699|K002739|K002870|K003421|K003422|K003432|K003433|K003448|K003529|K004839|K004840|K004888|K006126|K006320|K006380|K006521|K006522|K006712|K006826|K006959|K006967|K007661|K007674|K007675|K007676|K007677|K007682|K007683|K007684|K007685|K007776|K007777,69,commercial_research,Yaroslavl_and_oblast,572,0,0,service_head_24m_dynamics_available,3,0,complete_link_pairs=1;min=4;max=4;mean=4.00,https://exp76.ru/vyravnivanie-uchastka/,child,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000081|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/planirovka-territorii.json#intro+services.items[Выравнивание],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-151040020C7C,S2,газон рулонный в рыбинске — commercial_research,газон рулонный в рыбинске,K000762,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,1,single_representative,https://exp76.ru/rulonnyj-gazon-pod-kljuch/,merge,blocked_facts,high,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000044|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/gazon-posevnojj-i-gazon-rulonnyjj.json#services.items[Рулонный газон],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-18995A41CDF6,S1,ландшафтный дизайн участка — commercial_research,ландшафтный дизайн участка,K002256|K002257,1,commercial_research,Yaroslavl_and_oblast,392,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/landshaftnoe-proektirovanie/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000024,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-1E2A5B0176EC,S2,посевной газон цена — transactional,посевной газон цена,K005505|K005506,2,transactional,Yaroslavl_and_oblast,18,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/posevnoj-gazon-pod-kljuch/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000049|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/gazon-posevnojj-i-gazon-rulonnyjj.json#services.items[Посевной газон],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-204FB8F3D895,S2,рулонный газон купить — product_only,рулонный газон купить,K000726|K000769|K000770|K000788|K001401|K001957|K001960|K002022|K002023|K002795|K002796|K002797|K002798|K006200|K006201|K006202|K006203|K006204|K006205|K006206|K006240|K006262|K006277,17,product_only,Yaroslavl_and_oblast,196,0,0,service_head_24m_dynamics_available,19,1,single_representative,,exclude,backlog,high,Product-only demand has no installation-service destination and remains excluded.,manual_architecture_review,missing_representative_serp:SERP-204FB8F3D895,architecture_reviewed,reviewed,codex-2026-08-28,Product-only demand has no installation-service destination and remains excluded.
SERP-222F43C27897,S5,купить землю для выравнивания участка — product_only,купить землю для выравнивания участка,K001967|K001995,2,product_only,Yaroslavl_and_oblast,6,0,0,service_head_24m_dynamics_available,0,0,single_representative,,exclude,backlog,high,Product-only demand has no installation-service destination and remains excluded.,manual_architecture_review,missing_representative_serp:SERP-222F43C27897,architecture_reviewed,reviewed,codex-2026-08-28,Product-only demand has no installation-service destination and remains excluded.
SERP-2716C16CFFC8,S7,уличное освещение частного дома рыбинск — commercial_research,уличное освещение частного дома рыбинск,K007171,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000114,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-28A33A22AC12,S5,планировка участка рыбинск — commercial_research,планировка участка рыбинск,K004615|K004616,1,commercial_research,Yaroslavl_and_oblast,5,0,0,service_head_24m_dynamics_available,5,1,single_representative,https://exp76.ru/services/planirovka-territorii/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000096,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-28E8746F1C7F,S8,найти плиту через канаву установить для проезда телег и велосипедов в рыбинске — commercial_research,найти плиту через канаву установить для проезда телег и велосипедов в рыбинске,K002777,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,1,single_representative,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000137,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-38789FF53DEB,S5,планировка территории — commercial_research,планировка территории,K000083|K000084|K000123|K000124|K000351|K000352|K000795|K000796|K000799|K000800|K000803|K000888|K001097|K001098|K001390|K001465|K002457|K002458|K003194|K003195|K003922|K003923|K003924|K003925|K003926|K003927|K003928|K003936|K003937|K003939|K003940|K003941|K003942|K003943|K003944|K003945|K003946|K003947|K003948|K003949|K003954|K003955|K003956|K003957|K003958|K003959|K003960|K003961|K003962|K003966|K003967|K003968|K003969|K003970|K003971|K003972|K003975|K003976|K003977|K003978|K003979|K003980|K003981|K003982|K003983|K003984|K003985|K003986|K003987|K003988|K003989|K003990|K003991|K003992|K003993|K003994|K003995|K003996|K003997|K003998|K003999|K004001|K004002|K004003|K004004|K004005|K004006|K004007|K004014|K004015|K004016|K004858|K004859|K006142|K006143|K006603|K006604|K006672|K006673|K006674|K006675|K007707|K007708,61,commercial_research,Yaroslavl_and_oblast,624,0,0,service_head_24m_dynamics_available,1,0,single_representative,https://exp76.ru/services/planirovka-territorii/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000092,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-3AF29E33EBAC,S5,выравнивание участка цена — transactional,выравнивание участка цена,K000548|K000565|K000566|K000567|K000569|K000595|K000596|K000597|K000598|K000614|K000615|K000616|K000617|K000626|K000627|K000628|K000636|K000637|K000638|K000639|K000640|K000641|K000882|K000883|K001352|K001353|K001367|K001368|K001409|K007193|K007203,22,transactional,Yaroslavl_and_oblast,76,0,0,service_head_24m_dynamics_available,0,0,complete_link_pairs=1;min=4;max=4;mean=4.00,https://exp76.ru/vyravnivanie-uchastka/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000082|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/planirovka-territorii.json#intro+services.items[Выравнивание],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-3CDF6B2A903F,S6,подпорная стенка из бетона — commercial_research,подпорная стенка из бетона,K000223|K004894|K004895|K004896|K004897|K004898|K004899|K004900|K004901|K004902|K004903,11,commercial_research,Yaroslavl_and_oblast,8,0,0,service_head_24m_dynamics_available,0,0,complete_link_pairs=1;min=4;max=4;mean=4.00,https://exp76.ru/services/podpornye-stenki/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000101,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-3DA3A83AC9A8,S3,посадка кустарников — commercial_research,посадка кустарников,K000126|K000127|K000136|K000137|K000138|K000139|K000140|K000141|K000146|K000147|K000148|K000149|K000168|K000169|K000241|K000242|K000243|K000244|K000245|K000246|K000247|K000248|K000249|K000252|K000253|K000254|K000255|K000256|K000257|K000258|K000259|K000329|K000330|K000331|K000332|K000333|K000334|K000335|K000336|K000337|K000338|K000339|K000340|K000341|K000342|K000343|K000344|K000430|K000794|K000816|K000817|K000828|K000829|K000830|K000916|K000921|K000946|K001243|K001244|K001245|K001246|K001247|K001248|K001741|K001742|K001801|K002054|K002055|K002056|K002057|K002058|K002059|K002060|K002061|K002062|K002063|K002064|K002065|K002066|K002067|K002068|K002069|K002070|K002071|K002072|K002073|K002074|K002075|K002076|K002077|K002078|K002079|K002080|K002081|K002082|K002083|K002084|K002085|K002086|K002087|K002088|K002089|K002090|K002091|K002092|K002093|K002094|K002095|K002096|K002097|K002098|K002099|K002100|K002101|K002102|K002103|K002104|K002423|K002439|K002596|K002599|K002600|K005047|K005330|K005331|K005332|K005333|K005334|K005335|K005336|K005337|K005338|K005339|K005340|K005341|K005342|K005343|K005344|K005363|K005389|K005390|K005391|K005409|K005448|K005464|K005465|K005507|K005601|K005972|K005973|K005974|K005975|K006381|K006382|K006702|K006703|K006704|K006705|K006706|K006707|K006708|K006709|K006710|K007070|K007583|K007584|K007610|K007611|K007722|K007723,121,commercial_research,Yaroslavl_and_oblast,1446,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000065,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-468BED4A1CF4,S6,подпорная стенка из габионов — commercial_research,подпорная стенка из габионов,K004904|K004905|K004907|K004908|K004909|K004910,5,commercial_research,Yaroslavl_and_oblast,1,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/podpornye-stenki/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000103,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-46D9E5DD0AF8,S8,заезд на участок через канаву под ключ тутаев — transactional,заезд на участок через канаву под ключ тутаев,K001317,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,4,single_representative,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000128,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-48476265400C,S1,заказать дизайн проект участка — transactional,заказать дизайн проект участка,K001358,1,transactional,Yaroslavl_and_oblast,1,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/landshaftnoe-proektirovanie/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000011,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-490CDCE58295,S5,каким грунтом поднять участок — commercial_research,каким грунтом поднять участок,K001671,1,commercial_research,Yaroslavl_and_oblast,1,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/planirovka-territorii/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000090,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-4D594D564DC8,S1,ландшафтный дизайн рыбинск — commercial_research,ландшафтный дизайн рыбинск,K002158|K002159|K002249,3,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,19,3,complete_link_pairs=3;min=4;max=6;mean=5.00,https://exp76.ru/services/landshaftnoe-proektirovanie/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000023,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-4D82034EB5C5,S2,цена за метр раскатного газона — transactional,цена за метр раскатного газона,K007631,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,0,single_representative,https://exp76.ru/rulonnyj-gazon-pod-kljuch/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000058|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/gazon-posevnojj-i-gazon-rulonnyjj.json#services.items[Рулонный газон],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-4FFE505A1BD1,S7,освещение участка — commercial_research,освещение участка,K000297|K000298|K000378|K000379|K000380|K000392|K000919|K000920|K001022|K001023|K001486|K001487|K001488|K001499|K001500|K001501|K001692|K002110|K002139|K002140|K002141|K002142|K002143|K002487|K002488|K002489|K002735|K002736|K002737|K002788|K002789|K002790|K002866|K003284|K003294|K003295|K003296|K003299|K003300|K003301|K003302|K003303|K003304|K003305|K003306|K003307|K003308|K003309|K003310|K003312|K003313|K003316|K003318|K003319|K003320|K003321|K003322|K003323|K003324|K003325|K003326|K003327|K003328|K003329|K003330|K003331|K003332|K003333|K003334|K003335|K003336|K003337|K003338|K003339|K003340|K003341|K003342|K003344|K003345|K003346|K003347|K003348|K003349|K003350|K003351|K003352|K003353|K003354|K003355|K003356|K003357|K003358|K003359|K003360|K003361|K003362|K003363|K003364|K003365|K003509|K004963|K004964|K004965|K004966|K004969|K004970|K005555|K005611|K005612|K005613|K005689|K005767|K005768|K005769|K005942|K005990|K005991|K005992|K006111|K006162|K006163|K006164|K006168|K006387|K006388|K006389|K006390|K006393|K006394|K006395|K006484|K006485|K006507|K006634|K006793|K006794|K006795|K006796|K007165|K007166|K007167|K007168|K007174|K007175|K007182|K007183|K007243|K007546|K007573|K007574|K007575|K007576|K007577|K007578|K007579|K007580|K007726,95,commercial_research,Yaroslavl_and_oblast,11972,0,0,service_head_24m_dynamics_available,0,0,complete_link_pairs=1;min=5;max=5;mean=5.00,,exclude,backlog,medium,Stored SERPs are guide/product led with no service landing; the mixed cluster is excluded from the ready hub.,manual_architecture_review,Q000110|Q000112,architecture_reviewed,reviewed,codex-2026-08-28,Stored SERPs are guide/product led with no service landing; the mixed cluster is excluded from the ready hub.
SERP-501565B73C13,S1,благоустройство дачного участка под ключ — transactional,благоустройство дачного участка под ключ,K000181,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,5,0,single_representative,https://exp76.ru/services/,merge,ready,medium,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.,manual_architecture_review,Q000004,architecture_reviewed,reviewed,codex-2026-08-28,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.
SERP-504953171519,S8,заезд на участок через канаву под ключ рыбинск — transactional,заезд на участок через канаву под ключ рыбинск,K001316,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,1,single_representative,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000127,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
