pair_id,decision,review_status,reviewer,rationale,evidence_note
PAIR-2DBC55B17F37,separate_destinations,reviewed,codex-2026-08-28,"different need after independent review: ""благоустройство в рыбинске"" targets комплексное благоустройство участка, while ""ландшафтный дизайн рыбинск"" targets ландшафтное проектирование и дизайн; overlap=2/10; formats=left[marketplace_directory:1,service_landing:3,topic_landing:6];right[local_directory:1,marketplace_directory:2,service_landing:1,topic_landing:6]; stored top-10 result types and query wording require separate canonical answers.","overlap=2/10; formats=left[marketplace_directory:1,service_landing:3,topic_landing:6];right[local_directory:1,marketplace_directory:2,service_landing:1,topic_landing:6]; stored queries Q000003/Q000023; shared URLs=https://avito.ru/rybinsk/predlozheniya_uslug/|https://exp76.ru/."
PAIR-132CFF737A03,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=3/10; formats=left[article_guide:4,marketplace_directory:2,service_landing:3,topic_landing:1];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=3/10; formats=left[article_guide:4,marketplace_directory:2,service_landing:3,topic_landing:1];right[marketplace_directory:7,service_landing:3]; stored queries Q000121/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-2F320A478D82,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок под ключ"" (устройство въезда через канаву) and ""заезд на участок через канаву в тутаеве"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:5,service_landing:3,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:5,service_landing:3,topic_landing:2]; stored queries Q000122/Q000125; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-BFD0DE03610A,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок под ключ"" (устройство въезда через канаву) and ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:3,service_landing:5,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:3,service_landing:5,topic_landing:2]; stored queries Q000122/Q000128; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-AF7C438652D9,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок под ключ"" (устройство въезда через канаву) and ""заезд через канаву на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored queries Q000122/Q000133; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-71947392A051,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок под ключ"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000122/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-03B083754490,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок цена"" (устройство въезда через канаву) and ""заезд на участок через канаву в тутаеве"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[marketplace_directory:5,service_landing:3,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[marketplace_directory:5,service_landing:3,topic_landing:2]; stored queries Q000124/Q000125; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-7F8E36765355,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок цена"" (устройство въезда через канаву) and ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[marketplace_directory:3,service_landing:5,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[marketplace_directory:3,service_landing:5,topic_landing:2]; stored queries Q000124/Q000128; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-7923C45EC154,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок цена"" (устройство въезда через канаву) and ""заезд через канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[article_guide:7,marketplace_directory:2,topic_landing:1]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[article_guide:7,marketplace_directory:2,topic_landing:1]; stored queries Q000124/Q000132; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/tag/zaezd-na-uchastok-cherez-kanavu/."
PAIR-EF7237CC8E31,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок цена"" (устройство въезда через канаву) and ""заезд через канаву на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored queries Q000124/Q000133; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-C4C9889C0AE8,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок цена"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:5,service_landing:4,topic_landing:1];right[marketplace_directory:7,service_landing:3]; stored queries Q000124/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-B11A53C7069B,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву в тутаеве"" (устройство въезда через канаву) and ""заезд на участок через канаву под ключ"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored queries Q000125/Q000126; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-60F9B71713CC,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву в тутаеве"" (устройство въезда через канаву) and ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) converge on one canonical answer; overlap=8/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:3,service_landing:5,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=8/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:3,service_landing:5,topic_landing:2]; stored queries Q000125/Q000128; shared URLs=https://avito.ru/tutaev/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/|https://avito.ru/yaroslavl/predlozheniya_uslug/|https://tutaev.mzog.ru/ustrojstvo-vezda/|https://tutaev.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://tutaev.mzog.ru/zaezd-na-uchastok/|https://tutaev.stroymetproekt.ru/zaezd-na-uchastok/|https://tutaev.wetzavet.ru/vyravnivanie-uchastka/zaezd-cherez-trubu/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-26473E0D7AD9,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву в тутаеве"" (устройство въезда через канаву) and ""заезд на участок через канаву под ключ ярославль"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:4,service_landing:3,topic_landing:3]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:4,service_landing:3,topic_landing:3]; stored queries Q000125/Q000129; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-E6618484F9E1,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву в тутаеве"" (устройство въезда через канаву) and ""заезд на участок через канаву цена"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored queries Q000125/Q000131; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-0CF36750B6EF,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву в тутаеве"" (устройство въезда через канаву) and ""заезд через канаву на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored queries Q000125/Q000133; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-0DB18CEAED2F,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву в тутаеве"" (устройство въезда через канаву) and ""заказать въезд на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000125/Q000135; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-145B7375C519,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву в тутаеве"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000125/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-672135EEC3AF,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ"" (устройство въезда через канаву) and ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) converge on one canonical answer; overlap=3/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:3,service_landing:5,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=3/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:3,service_landing:5,topic_landing:2]; stored queries Q000126/Q000128; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-B464218E93B9,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ"" (устройство въезда через канаву) and ""заезд на участок через канаву тутаев"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored queries Q000126/Q000130; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/."
PAIR-BB544F3B1193,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ"" (устройство въезда через канаву) and ""заезд через канаву на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored queries Q000126/Q000133; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-243B5A2F7404,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ"" (устройство въезда через канаву) and ""заезд через канаву тутаев"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:5,service_landing:3,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:5,service_landing:3,topic_landing:2]; stored queries Q000126/Q000134; shared URLs=https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-6AA3017A7059,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=5/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=5/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000126/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-7666F018A1FD,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ рыбинск"" (устройство въезда через канаву) and ""найти плиту через канаву установить для проезда телег и велосипедов в рыбинске"" (устройство въезда через канаву) converge on one canonical answer; overlap=3/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:2,topic_landing:1]; stored top-10 result types and query wording support one service page.","overlap=3/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:2,topic_landing:1]; stored queries Q000127/Q000137; shared URLs=https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/|https://rybinsk.uchastok-zaezd.ru/|https://rybinsk.wetzavet.ru/vyravnivanie-uchastka/zaezd-cherez-trubu/."
PAIR-EFB838234EA2,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ рыбинск"" (устройство въезда через канаву) and ""обустройство въезда на участок рыбинск"" (устройство въезда через канаву) converge on one canonical answer; overlap=5/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:4,service_landing:6]; stored top-10 result types and query wording support one service page.","overlap=5/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:4,service_landing:6]; stored queries Q000127/Q000138; shared URLs=https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/|https://rybinsk.blago-s.ru/catalog/zaezd-na-uchastok/|https://rybinsk.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://rybinsk.uchastok-zaezd.ru/|https://uslugi.yandex.ru/10839-rybinsk/category/."
PAIR-D62E8DB43A20,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) and ""заезд на участок через канаву под ключ ярославль"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:4,service_landing:3,topic_landing:3]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:4,service_landing:3,topic_landing:3]; stored queries Q000128/Q000129; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-EB8FBDF825C0,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) and ""заезд на участок через канаву тутаев"" (устройство въезда через канаву) converge on one canonical answer; overlap=7/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=7/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored queries Q000128/Q000130; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/|https://tutaev.mzog.ru/ustrojstvo-vezda/|https://tutaev.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://tutaev.mzog.ru/zaezd-na-uchastok/|https://tutaev.stroymetproekt.ru/zaezd-na-uchastok/|https://tutaev.wetzavet.ru/vyravnivanie-uchastka/zaezd-cherez-trubu/."
PAIR-B10114D8CB82,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) and ""заезд на участок через канаву цена"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:4,service_landing:4,topic_landing:2]; stored queries Q000128/Q000131; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-BD787D6077A6,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) and ""заезд через канаву на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored queries Q000128/Q000133; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-220923F8B38D,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) and ""заезд через канаву тутаев"" (устройство въезда через канаву) converge on one canonical answer; overlap=6/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:5,service_landing:3,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=6/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:5,service_landing:3,topic_landing:2]; stored queries Q000128/Q000134; shared URLs=https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/|https://tutaev.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://tutaev.mzog.ru/zaezd-na-uchastok/|https://tutaev.stroymetproekt.ru/zaezd-na-uchastok/|https://tutaev.wetzavet.ru/vyravnivanie-uchastka/zaezd-cherez-trubu/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-91494DABCC4A,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) and ""заказать въезд на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000128/Q000135; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-1CAFBA16EF45,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ тутаев"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=3/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=3/10; formats=left[marketplace_directory:3,service_landing:5,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000128/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-9F03983FB57C,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ ярославль"" (устройство въезда через канаву) and ""заезд через канаву на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:4,service_landing:3,topic_landing:3];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:4,service_landing:3,topic_landing:3];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored queries Q000129/Q000133; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-0EDDF561A94D,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву под ключ ярославль"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:4,service_landing:3,topic_landing:3];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:4,service_landing:3,topic_landing:3];right[marketplace_directory:7,service_landing:3]; stored queries Q000129/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-70C16EA0CE2E,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву тутаев"" (устройство въезда через канаву) and ""заказать въезд на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000130/Q000135; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/tag/zaezd-na-uchastok-cherez-kanavu/."
PAIR-31441184C83E,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву тутаев"" (устройство въезда через канаву) and ""найти плиту через канаву установить для проезда телег и велосипедов в рыбинске"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:2,topic_landing:1]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:2,topic_landing:1]; stored queries Q000130/Q000137; shared URLs=https://avito.ru/yaroslavskaya_oblast/dlya_doma_i_dachi/|https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/."
PAIR-6A3FBBDDA755,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву тутаев"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=3/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=3/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000130/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/tag/zaezd-na-uchastok-cherez-kanavu/|https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/."
